Metric,0.0,0.2,0.5,1.0
BLEU,0.4857612030873922,0.41886536185831796,0.8413355560997475,0.6625546167896373
Faithfulness,7.214285714285714,6.928571428571429,7.9375,7.625
Multi-hop Questions,100.0,96.42857142857143,100.0,87.5
Negative Questions,0.0,0.0,0.0,0.0
ROUGE,0.5955839302714618,0.5274127301084762,0.8766584165058456,0.7463232562928632
Relevancy,7.946428571428571,7.678571428571429,8.4375,8.375
Single Best Answer,0.0,0.0,0.0,0.0
Specificity,8.5,8.357142857142858,8.8125,8.5
