Metric,0.0,0.2,0.5,1.0
BLEU,,,,
Faithfulness,8.833333333333334,8.583333333333334,8.571428571428571,8.035714285714286
Multi-hop Questions,41.66666666666667,29.166666666666668,53.57142857142857,42.857142857142854
Negative Questions,0.0,0.0,0.0,0.0
ROUGE,,,,
Relevancy,9.104166666666666,8.916666666666666,8.767857142857142,8.214285714285714
Single Best Answer,79.16666666666666,70.83333333333334,64.28571428571429,78.57142857142857
Specificity,8.083333333333334,8.125,8.25,8.0
